0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.074882637329591259e-06 9.087173729831001892e-06 9.123401902463492287e-06 9.181637903444311407e-06 9.258650763820879304e-06 9.349863593442171115e-06 9.449312704738321161e-06 9.549613601999508737e-06 9.641948243246698078e-06 9.716091352907958332e-06 9.760496486474316575e-06 9.762464441698986192e-06 9.708416678563596899e-06 9.584293682961550563e-06 9.376091659962348251e-06 9.070539699494614650e-06 8.655903220694842123e-06 8.122878542203343030e-06 7.465519588099959461e-06 6.682114303377582562e-06 5.775910068819787853e-06 4.755579898893625237e-06 3.635329760818940370e-06 2.434575185855810363e-06 1.177161817124145610e-06 -1.098359801508081400e-07 -1.397642176104488786e-06 -2.657483682388098916e-06 -3.862294839974766232e-06 -4.988244115482033734e-06 -6.015934868545101417e-06 -6.931183889115352464e-06 -7.725343533948180342e-06 -8.395192758533381611e-06 -8.942468798200925570e-06 -9.373139067942254312e-06 -9.696521386755001660e-06 -9.924353106883707087e-06 -1.006989142487733571e-05 -1.014710369706612106e-05 -1.016998272866168865e-05 -1.015200103635264471e-05 -1.010570174668604825e-05 -1.004241256336969401e-05 -9.972062723683420253e-06 -9.903080205030659393e-06 -9.842346622713421666e-06 -9.795189325063380053e-06 -9.765393363341744217e-06 -9.755213017464657181e-06
1.817434745966200717e-05 1.819973896259330517e-05 1.827462847851000921e-05 1.839517131694811129e-05 1.855492269975198428e-05 1.874474064416020773e-05 1.895269174470869166e-05 1.916396697370621814e-05 1.936083654356124688e-05 1.952268005199727968e-05 1.962613463137534821e-05 1.964540848221878612e-05 1.955280834221956809e-05 1.931952505288216289e-05 1.891670914532393093e-05 1.831684618391744260e-05 1.749540825709649909e-05 1.643271401379834394e-05 1.511587824289784649e-05 1.354067985337304293e-05 1.171313441593682409e-05 9.650536771105310604e-06 7.381753028123895152e-06 4.946597919813354883e-06 2.394232845338948191e-06 -2.193496010930080266e-07 -2.834550266656412146e-06 -5.391776045996686745e-06 -7.835052256963928770e-06 -1.011524657388979923e-05 -1.219258328643595059e-05 -1.403824347310486708e-05 -1.563498520244720430e-05 -1.697684831188664640e-05 -1.806810764936770883e-05 -1.892169526925533991e-05 -1.955732585624543173e-05 -1.999953895596039610e-05 -2.027582885353733681e-05 -2.041498076258155216e-05 -2.044568055084664557e-05 -2.039542121285697614e-05 -2.028969594215643745e-05 -2.015144549261511887e-05 -2.000071533942852545e-05 -1.985447388462232183e-05 -1.972654433248117594e-05 -1.962760784522373306e-05 -1.956524256810903827e-05 -1.954395759485424427e-05
2.732168644225657753e-05 2.736180220834101619e-05 2.748023696208902735e-05 2.767126399068304960e-05 2.792526877321604615e-05 2.822858149205801796e-05 2.856330437061813685e-05 2.890714443843853121e-05 2.923329566213100450e-05 2.951042621271635883e-05 2.970283803782947422e-05 2.977087514780197208e-05 2.967166153053379680e-05 2.936024595870566291e-05 2.879121511561554946e-05 2.792080440245538870e-05 2.670948450267729489e-05 2.512493084434212960e-05 2.314519650479897393e-05 2.076181691870450331e-05 1.798249386804540899e-05 1.483295909109294498e-05 1.135762829955006209e-05 7.618742575664512982e-06 3.693859712469000321e-06 -3.282148634874224730e-07 -4.352720178905553593e-06 -8.284904737732002276e-06 -1.203599121541554890e-05 -1.552846753867498895e-05 -1.870015422466609917e-05 -2.150671048010331871e-05 -2.392248928945336049e-05 -2.593987875405964153e-05 -2.756743248785885531e-05 -2.882717800565295614e-05 -2.975150243527928807e-05 -3.037996768206043322e-05 -3.075632622741861569e-05 -3.092591649577147933e-05 -3.093353006702480226e-05 -3.082177202815014421e-05 -3.062988444272818291e-05 -3.039297086305907131e-05 -3.014154403886703821e-05 -2.990131547762756633e-05 -2.969315029235195685e-05 -2.953312045736492485e-05 -2.943260166073276285e-05 -2.939835179452028138e-05
3.653762326655063338e-05 3.659491027954142324e-05 3.676425456574875926e-05 3.703811213626054342e-05 3.740378941339101381e-05 3.784317925786209074e-05 3.833247194319922696e-05 3.884185458586277148e-05 3.933525773302295461e-05 3.977022548955273687e-05 4.009800384666343371e-05 4.026395857415344774e-05 4.020844560536534270e-05 3.986825820651186810e-05 3.917875992932591100e-05 3.807677323622749455e-05 3.650422432882583466e-05 3.441244178355103460e-05 3.176687312221040341e-05 2.855183226856198827e-05 2.477474710904680518e-05 2.046927701306906896e-05 1.569665824953619775e-05 1.054474809078129703e-05 5.124491004520964014e-06 -4.361004399947888965e-07 -5.999938824064734652e-06 -1.142995010918368588e-05 -1.659816145637213599e-05 -2.139369322423428574e-05 -2.572877589515507263e-05 -2.954228068313431016e-05 -3.280067102563293804e-05 -3.549665132990904772e-05 -3.764604189039502755e-05 -3.928352167764003399e-05 -4.045786870268772845e-05 -4.122722821260798079e-05 -4.165479514823229655e-05 -4.180514602300812173e-05 -4.174132181154679034e-05 -4.152266042406789069e-05 -4.120330792046242134e-05 -4.083129848320556175e-05 -4.044807791619617603e-05 -4.008834694093525649e-05 -3.978011241994476100e-05 -3.954485184102041000e-05 -3.939771547344207779e-05 -3.934768306598877553e-05
4.583898796989833952e-05 4.591672490809301063e-05 4.614685497148422299e-05 4.652013070432210284e-05 4.702094678170299843e-05 4.762694522995983585e-05 4.830855944928998005e-05 4.902851189903824607e-05 4.974133770677065291e-05 5.039303137804369446e-05 5.092094152623288057e-05 5.125406673635215637e-05 5.131392991289558930e-05 5.101622179527298510e-05 5.027339708111238726e-05 4.899836686043815368e-05 4.710934634743807383e-05 4.453577751570509183e-05 4.122505060084001843e-05 3.714950972593945551e-05 3.231298042793333616e-05 2.675585848336425486e-05 2.055772555850210025e-05 1.383658232349002735e-05 6.744156811594025774e-06 -5.426673483405110993e-07 -7.833558870327895704e-06 -1.493820435907375604e-05 -2.167977339168303220e-05 -2.790662502998085635e-05 -3.350087711775478474e-05 -3.838309426355455099e-05 -4.251304967346997230e-05 -4.588710277476340700e-05 -4.853310163369572647e-05 -5.050384419682656676e-05 -5.187005841134697008e-05 -5.271366278875152991e-05 -5.312182137516644484e-05 -5.318206825014171039e-05 -5.297858089498128000e-05 -5.258954225408429372e-05 -5.208544647412096653e-05 -5.152816348003323374e-05 -5.097057027758343799e-05 -5.045657028381233991e-05 -5.002134646297608028e-05 -4.969172272084546597e-05 -4.948653657763884119e-05 -4.941691961962158539e-05
5.523735045343498916e-05 5.533965092370166485e-05 5.564297246436461627e-05 5.613655074996243321e-05 5.680215315129283848e-05 5.761351177817510124e-05 5.853563830587670902e-05 5.952403356367785966e-05 6.052387444686766144e-05 6.146929415040247157e-05 6.228291186133653144e-05 6.287581288646077729e-05 6.314822493101750938e-05 6.299117217526485667e-05 6.228940235359140248e-05 6.092585458538382582e-05 5.878784492276633265e-05 5.577497064647142727e-05 5.180845990859403970e-05 4.684132744907669108e-05 4.086828116582619241e-05 3.393394435140240344e-05 2.613774276808734920e-05 1.763389929539940434e-05 8.625489019589856719e-06 -6.475670149711041518e-07 -9.925515035031913340e-06 -1.894862439056742981e-05 -2.747704291537289654e-05 -3.530780865017638104e-05 -4.228685347456445382e-05 -4.831494412633921369e-05 -5.334768215054007737e-05 -5.739060958827676582e-05 -6.049097725758476344e-05 -6.272782593393024138e-05 -6.420181497433032113e-05 -6.502585282198400677e-05 -6.531716772250825698e-05 -6.519109093354040789e-05 -6.475655008320160616e-05 -6.411309419455008289e-05 -6.334918090439869932e-05 -6.254142876248943057e-05 -6.175455091437998445e-05 -6.104172235139401922e-05 -6.044517775275014255e-05 -5.999688213041989794e-05 -5.971915734126541868e-05 -5.962514331347987733e-05
6.473761337937498862e-05 6.486941665280170229e-05 6.526084663736403868e-05 6.589991090281261104e-05 6.676620186037482809e-05 6.783011159263734502e-05 6.905184622024962112e-05 7.038024513275983494e-05 7.175149133301235958e-05 7.308784175243256782e-05 7.429656167248305460e-05 7.526931473707509359e-05 7.588233539253507734e-05 7.599778435138430889e-05 7.546674240306626771e-05 7.413430641647867584e-05 7.184717672604199520e-05 6.846392443987073424e-05 6.386776253606489366e-05 5.798110221296023589e-05 5.078049395484116654e-05 4.230984938903201414e-05 3.268932586509036217e-05 2.211720541756435204e-05 1.086276179256169538e-05 -7.504398437748914172e-07 -1.236936159378771143e-05 -2.364099472752735544e-05 -3.424186110063866945e-05 -4.390283036454867369e-05 -5.242581767825554937e-05 -5.969091282177958237e-05 -6.565449583255552040e-05 -7.034034513159735397e-05 -7.382640601893107613e-05 -7.622983702510648454e-05 -7.769243731604787715e-05 -7.836785479406227798e-05 -7.841129233688372323e-05 -7.797188698957269485e-05 -7.718757199342857894e-05 -7.618203059525023406e-05 -7.506327561610260930e-05 -7.392339695914935211e-05 -7.283907365522831784e-05 -7.187252055000624971e-05 -7.107261494978567328e-05 -7.047601596500990709e-05 -7.010814499172755463e-05 -6.998389446084883701e-05
7.433657765743401341e-05 7.450361789740786943e-05 7.500050330080362858e-05 7.581443836211898654e-05 7.692352061189260755e-05 7.829569075599014877e-05 7.988737153959824368e-05 8.164178377686770764e-05 8.348701796321293016e-05 8.533399082109562528e-05 8.707448804449893862e-05 8.857958987125007797e-05 8.969889374533146671e-05 9.026108009131835180e-05 9.007649351077914087e-05 8.894249639723392220e-05 8.665233852572979713e-05 8.300809859069276792e-05 7.783780774988898268e-05 7.101609697505670022e-05 6.248662499395030850e-05 5.228328139141816960e-05 4.054604683952805263e-05 2.752693417279147067e-05 1.358217751829459904e-05 -8.509143907889371583e-07 -1.529055658498876171e-05 -2.925500017986486147e-05 -4.230704426619552681e-05 -5.409063295068591501e-05 -6.435399970675277637e-05 -7.295747471530798344e-05 -7.986753879358002295e-05 -8.514095632947669707e-05 -8.890356301682466201e-05 -9.132782579555963429e-05 -9.261217963949040354e-05 -9.296388342108405888e-05 -9.258605183262935906e-05 -9.166875180727701361e-05 -9.038360563909690268e-05 -8.888115503618865829e-05 -8.729022646223949045e-05 -8.571862231938627130e-05 -8.425458828595941245e-05 -8.296863834654323653e-05 -8.191543619145709009e-05 -8.113552666371140942e-05 -8.065678275301130153e-05 -8.049543429473424313e-05
8.402150986586839833e-05 8.423025319636294917e-05 8.485219405624835865e-05 8.587433209227440009e-05 8.727424390501446294e-05 8.901872830648197054e-05 9.106199984649132780e-05 9.334338864910515787e-05 9.578459910097354571e-05 9.828663559446475543e-05 1.007265905566536389e-04 1.029546163143803261e-04 1.047915732549538348e-04 1.060280602761324827e-04 1.064257730181053085e-04 1.057223591929232773e-04 1.036410702618445392e-04 9.990642187023284111e-05 9.426660941192518788e-05 8.652241153537653263e-05 7.656065797495841159e-05 6.438814600047491465e-05 5.015962173283571197e-05 3.419198680963729878e-05 1.695740736665056481e-05 -9.486072288554872611e-07 -1.886200203094824147e-05 -3.611876599679715583e-05 -5.212352113104657542e-05 -6.640431909114364109e-05 -7.864456058856428549e-05 -8.868988353789961261e-05 -9.653395224391663181e-05 -1.022904702844873491e-04 -1.061592561080049050e-04 -1.083927644530080720e-04 -1.092671684737797633e-04 -1.090599251464562970e-04 -1.080340898330233606e-04 -1.064286319928831482e-04 -1.044535375945046768e-04 -1.022883964558427309e-04 -1.000833020990561629e-04 -9.796111484524673563e-05 -9.602037758375144808e-05 -9.433838629457498549e-05 -9.297408735040470879e-05 -9.197059897291225963e-05 -9.135724038258833237e-05 -9.115095107547886320e-05
